timestamp,fps,tracked_objects,top_threat,threat_score,distance_cm,velocity_cm_s,velocity_valid,threat_level,clusters,user_moving,position,bbox_cx_norm,ego_z_cm_s,ego_confident,all_tracks
2026-05-06T17:33:47.366511+00:00,2.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:33:57.015135+00:00,5.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:34:06.885305+00:00,4.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:34:17.647084+00:00,3.3,2,chair,0.6,276,0.0,True,SAFE,1,True,on your right,0.935,0.0,False,
2026-05-06T17:34:28.810713+00:00,2.3,1,person,48.0,108,0.0,True,WARNING,1,True,on your left,0.157,0.0,False,person:108cm:on your left
2026-05-06T17:34:41.090014+00:00,2.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-06T17:34:52.082476+00:00,2.9,1,person,7.5,135,0.0,False,SAFE,2,False,on your left,0.15,0.0,False,person:135cm:on your left
2026-05-06T17:35:04.430590+00:00,3.4,1,person,20.5,109,0.0,True,CAUTION,1,False,on your right,0.896,-2.8,True,person:109cm:on your right
2026-05-06T17:35:14.553444+00:00,2.1,1,person,28.0,94,0.0,True,CAUTION,1,False,on your left,0.117,0.0,True,
2026-05-06T17:35:25.542327+00:00,2.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-06T17:35:37.434582+00:00,2.4,1,person,51.0,102,0.0,True,WARNING,1,True,on your right,0.894,0.0,True,
2026-05-06T17:35:49.585773+00:00,2.5,1,sink,77.0,23,0.0,True,WARNING,1,True,on your right,0.847,0.0,False,
2026-05-06T17:35:58.627435+00:00,2.5,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:36:09.819206+00:00,4.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:36:19.775930+00:00,3.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:36:29.409645+00:00,4.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:36:40.322530+00:00,1.9,5,person,31.9,116,0.0,False,CAUTION,1,True,on your left,0.195,-65.6,True,
2026-05-06T17:36:54.671797+00:00,2.2,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:37:03.715247+00:00,4.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:37:14.519346+00:00,2.4,2,suitcase,84.0,16,0.0,True,CRITICAL,1,True,on your right,0.772,0.0,False,
2026-05-06T17:37:26.472296+00:00,2.6,4,chair,65.6,18,0.0,True,WARNING,1,True,on your right,0.924,0.0,False,person:135cm:on your right
2026-05-06T17:37:39.115038+00:00,3.0,2,cell phone,88.0,20,0.0,True,CRITICAL,1,True,on your right,0.688,-1.0,True,
2026-05-06T17:37:50.524332+00:00,2.7,1,person,108.0,28,0.0,True,CRITICAL,1,True,ahead,0.605,0.0,False,
2026-05-06T17:38:01.601803+00:00,2.5,4,person,120.5,45,0.0,True,CRITICAL,2,True,on your right,0.67,0.0,False,
2026-05-06T17:38:13.234340+00:00,2.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:38:23.222455+00:00,4.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:38:32.131865+00:00,2.3,0,,0,-1,0,True,NONE,0,True,,-1,-4.2,True,
2026-05-06T17:38:40.691823+00:00,2.5,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-06T17:38:48.875823+00:00,4.0,2,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.449,0.0,True,
2026-05-06T17:39:02.812713+00:00,1.6,1,person,34.7,87,0.0,True,CAUTION,1,True,ahead,0.48,0.0,False,
2026-05-06T17:39:14.619353+00:00,2.5,2,person,75.4,67,0.0,True,WARNING,1,True,on your right,0.679,0.0,False,
2026-05-06T17:39:24.989125+00:00,3.3,2,person,600.0,20,-50.0,True,CRITICAL,1,True,ahead,0.573,-54.3,True,
2026-05-06T17:39:37.605834+00:00,2.5,4,person,0.0,675,0.0,True,SAFE,1,True,ahead,0.515,0.0,False,person:675cm:ahead
