timestamp,fps,tracked_objects,top_threat,threat_score,distance_cm,velocity_cm_s,velocity_valid,threat_level,clusters,user_moving,position,bbox_cx_norm,ego_z_cm_s,ego_confident,all_tracks
2026-05-21T17:37:37.871813+00:00,14.5,3,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.664,0.0,False,
2026-05-21T17:37:40.337725+00:00,10.1,4,person,600.0,626,-62.6,True,CRITICAL,1,True,on your right,0.948,-54.3,True,person:787cm:on your right|person:626cm:on your right
2026-05-21T17:37:42.975780+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,21.5,True,
2026-05-21T17:37:45.376327+00:00,12.0,2,chair,0.0,461,0.0,True,SAFE,1,True,on your left,0.13,0.0,False,
2026-05-21T17:37:47.711531+00:00,15.0,1,refrigerator,5.1,161,0.0,True,SAFE,1,True,on your left,0.173,0.0,False,
2026-05-21T17:37:49.878293+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:37:52.015037+00:00,14.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:37:54.209251+00:00,13.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:37:56.421920+00:00,12.5,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:37:58.551069+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:00.720041+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:02.982885+00:00,12.8,1,refrigerator,3.6,193,0.0,True,SAFE,1,True,on your right,0.823,0.0,False,
2026-05-21T17:38:05.324308+00:00,13.5,1,person,145.5,21,0.0,True,CRITICAL,1,True,on your left,0.325,0.0,False,person:21cm:on your left
2026-05-21T17:38:07.664989+00:00,11.5,1,person,114.0,24,0.0,True,CRITICAL,1,True,ahead,0.353,0.0,False,
2026-05-21T17:38:10.088999+00:00,6.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:12.158691+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-21T17:38:14.329855+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-21T17:38:16.365919+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,-13.5,False,
2026-05-21T17:38:18.398689+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,-13.5,False,
2026-05-21T17:38:20.668043+00:00,14.8,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-21T17:38:23.064180+00:00,13.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,True,
2026-05-21T17:38:25.271327+00:00,14.2,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:27.573531+00:00,14.2,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:29.776069+00:00,13.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:32.077072+00:00,13.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:34.179340+00:00,14.5,1,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.337,0.0,False,
2026-05-21T17:38:36.482775+00:00,14.0,1,person,0.0,772,0.0,True,SAFE,1,True,on your left,0.198,0.0,False,
2026-05-21T17:38:39.079043+00:00,11.3,2,person,0.0,744,0.0,False,SAFE,1,True,on your left,0.172,-130.4,True,person:744cm:on your left|person:483cm:on your left
2026-05-21T17:38:41.682239+00:00,11.6,1,bench,1.5,145,0.0,True,SAFE,1,True,on your right,0.869,0.0,False,bench:145cm:on your right
2026-05-21T17:38:43.816743+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:46.018648+00:00,12.2,1,person,0.0,740,0.0,True,SAFE,1,True,on your left,0.239,0.0,False,person:740cm:on your left
2026-05-21T17:38:48.820607+00:00,10.0,2,person,19.2,139,0.0,True,CAUTION,1,True,on your left,0.148,0.0,False,person:568cm:ahead|person:139cm:on your left
2026-05-21T17:38:51.389967+00:00,13.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:53.653651+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:55.962083+00:00,13.3,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:38:58.127798+00:00,13.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:00.327766+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:02.330829+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:04.498045+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:06.567252+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:08.738543+00:00,13.7,0,,0,-1,0,True,NONE,0,True,,-1,0.0,True,
2026-05-21T17:39:10.898108+00:00,13.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:13.040019+00:00,13.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:15.205699+00:00,14.2,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:17.543506+00:00,12.0,1,bench,2.2,227,0.0,True,SAFE,1,True,on your right,0.662,0.0,False,bench:227cm:on your right
2026-05-21T17:39:20.005372+00:00,12.4,2,bench,4.2,159,0.0,True,SAFE,1,True,on your right,0.842,0.0,False,
2026-05-21T17:39:22.480980+00:00,13.7,0,,0,-1,0,True,NONE,0,True,,-1,-160.0,True,
2026-05-21T17:39:24.581509+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:26.814366+00:00,11.1,3,person,0.0,525,0.0,True,SAFE,0,True,on your right,0.953,0.0,False,
2026-05-21T17:39:29.184622+00:00,14.3,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:31.283913+00:00,13.5,2,person,0.0,-1,0.0,True,SAFE,0,True,on your left,0.225,0.0,False,
2026-05-21T17:39:33.454844+00:00,13.0,4,person,7.4,153,0.0,True,SAFE,1,True,on your left,0.091,0.0,False,
2026-05-21T17:39:36.122803+00:00,10.4,6,person,1.5,270,0.0,True,SAFE,1,True,ahead,0.331,0.0,False,person:275cm:ahead|person:563cm:on your left|person:758cm:on your left
2026-05-21T17:39:38.724967+00:00,12.0,5,person,0.0,404,0.0,True,SAFE,1,True,ahead,0.48,0.0,False,person:404cm:ahead|person:667cm:on your left
2026-05-21T17:39:41.161556+00:00,12.0,4,person,0.0,740,0.0,True,SAFE,1,True,ahead,0.464,0.0,False,person:740cm:ahead|person:620cm:ahead
2026-05-21T17:39:43.560570+00:00,12.5,2,person,0.0,767,0.0,True,SAFE,1,True,ahead,0.382,0.0,False,person:767cm:ahead
2026-05-21T17:39:45.761436+00:00,15.0,1,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.459,-15.1,True,
2026-05-21T17:39:48.032555+00:00,13.3,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:49.997245+00:00,16.6,1,person,140.2,15,0.0,False,CRITICAL,0,True,ahead,0.499,0.0,False,
2026-05-21T17:39:52.201929+00:00,14.5,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:54.370054+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:56.738737+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:39:58.837846+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:01.005307+00:00,15.2,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:03.043491+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:05.277610+00:00,13.3,2,person,0.0,797,0.0,True,SAFE,0,True,on your right,0.96,0.0,False,
2026-05-21T17:40:07.743806+00:00,12.0,2,person,4.1,219,0.0,True,SAFE,1,True,on your left,0.076,0.0,False,person:714cm:ahead|person:219cm:on your left
2026-05-21T17:40:10.079818+00:00,13.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:12.249270+00:00,13.8,2,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.448,0.0,False,
2026-05-21T17:40:14.418732+00:00,14.0,2,person,0.0,-1,0.0,True,SAFE,0,True,on your left,0.163,0.0,False,
2026-05-21T17:40:16.854501+00:00,13.2,1,person,0.0,714,0.0,True,SAFE,1,True,on your left,0.116,0.0,False,person:714cm:on your left
2026-05-21T17:40:18.918965+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:21.054310+00:00,14.8,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:23.321205+00:00,13.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:25.590900+00:00,13.3,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:27.686495+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:29.801701+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:31.995551+00:00,14.1,1,person,0.0,-1,0.0,True,SAFE,0,True,on your right,0.727,-98.2,True,
2026-05-21T17:40:34.232004+00:00,13.0,0,,0,-1,0,True,NONE,0,True,,-1,-113.3,True,
2026-05-21T17:40:36.468320+00:00,13.8,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:38.628197+00:00,13.4,1,person,0.0,758,0.0,True,SAFE,0,True,on your right,0.687,0.0,False,
2026-05-21T17:40:40.968599+00:00,13.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:43.151607+00:00,13.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:45.306764+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:47.409186+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:49.639980+00:00,12.0,2,vase,4.6,163,0.0,False,SAFE,1,True,on your right,0.688,0.0,False,
2026-05-21T17:40:52.057466+00:00,13.0,1,person,0.0,487,0.0,True,SAFE,1,True,ahead,0.573,0.0,False,
2026-05-21T17:40:54.480467+00:00,13.0,1,person,1.7,267,0.0,True,SAFE,1,True,on your right,0.865,0.0,False,
2026-05-21T17:40:56.982438+00:00,10.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:40:59.184513+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,-78.5,True,
2026-05-21T17:41:01.718755+00:00,13.3,1,person,0.0,568,0.0,True,SAFE,1,True,on your right,0.757,0.0,False,
2026-05-21T17:41:03.947256+00:00,10.9,2,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.515,0.0,False,
2026-05-21T17:41:06.095177+00:00,14.8,1,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.51,0.0,False,
2026-05-21T17:41:08.324768+00:00,12.6,3,person,0.0,-1,0.0,True,SAFE,0,True,on your right,0.868,0.0,False,person:675cm:on your right|person:675cm:on your right
2026-05-21T17:41:10.765348+00:00,11.7,1,person,0.0,499,0.0,True,SAFE,1,True,on your right,0.961,0.0,False,person:499cm:on your right
2026-05-21T17:41:13.090979+00:00,12.8,1,tv,0.0,596,0.0,True,SAFE,0,True,ahead,0.659,0.0,False,
2026-05-21T17:41:15.301160+00:00,14.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:17.395040+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:19.461657+00:00,14.5,0,,0,-1,0,True,NONE,0,True,,-1,160.0,True,
2026-05-21T17:41:21.664359+00:00,13.1,0,,0,-1,0,True,NONE,0,True,,-1,-69.2,True,
2026-05-21T17:41:24.007964+00:00,12.0,2,book,0.5,231,79.2,True,SAFE,1,True,ahead,0.333,-120.2,True,book:285cm:on your left
2026-05-21T17:41:26.338413+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:28.504052+00:00,14.6,1,person,0.0,-1,0.0,True,SAFE,0,True,on your left,0.327,0.0,False,
2026-05-21T17:41:30.572769+00:00,15.0,1,chair,0.0,-1,0.0,True,SAFE,0,True,on your left,0.328,0.0,False,
2026-05-21T17:41:32.641845+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:34.809948+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,-3.8,True,
2026-05-21T17:41:36.877158+00:00,14.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:38.946904+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:41.045352+00:00,13.7,1,refrigerator,0.0,503,0.0,True,SAFE,1,True,ahead,0.633,0.0,False,
2026-05-21T17:41:43.246568+00:00,14.5,0,,0,-1,0,True,NONE,0,True,,-1,-67.0,True,
2026-05-21T17:41:45.317725+00:00,14.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:47.356884+00:00,14.3,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:41:49.655571+00:00,11.4,3,chair,0.0,614,0.0,True,SAFE,0,True,on your left,0.22,0.0,False,
2026-05-21T17:41:51.987911+00:00,12.0,1,refrigerator,0.0,499,0.0,True,SAFE,1,True,on your left,0.067,0.0,False,
2026-05-21T17:41:54.125037+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,-32.7,True,
2026-05-21T17:41:56.457197+00:00,13.1,1,person,0.0,396,0.0,True,SAFE,1,True,on your left,0.059,0.0,False,
2026-05-21T17:41:58.593069+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:00.761993+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:02.862840+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:05.032194+00:00,13.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:07.193135+00:00,12.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:09.366283+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:11.499556+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:13.702589+00:00,12.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:15.867935+00:00,12.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:18.007420+00:00,15.0,3,person,0.0,-1,0.0,True,SAFE,0,True,on your left,0.336,0.0,False,
2026-05-21T17:42:20.141420+00:00,12.0,1,person,0.0,714,0.0,True,SAFE,1,True,ahead,0.365,0.0,False,person:714cm:ahead
2026-05-21T17:42:22.577859+00:00,12.8,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:24.766899+00:00,13.5,3,person,0.0,525,0.0,True,SAFE,0,True,ahead,0.556,0.0,False,
2026-05-21T17:42:27.009955+00:00,13.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:29.350406+00:00,13.5,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:31.584028+00:00,13.3,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:33.885344+00:00,12.7,1,tv,0.0,432,0.0,True,SAFE,1,True,on your left,0.105,0.0,False,
2026-05-21T17:42:36.154388+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:38.388900+00:00,13.3,2,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.441,0.0,False,
2026-05-21T17:42:40.454889+00:00,15.0,1,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.452,0.0,False,
2026-05-21T17:42:42.690453+00:00,13.4,2,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.434,0.0,False,
2026-05-21T17:42:44.725120+00:00,15.1,2,person,0.0,667,0.0,True,SAFE,0,True,ahead,0.48,0.0,False,person:667cm:ahead
2026-05-21T17:42:46.868291+00:00,14.2,1,person,0.0,351,0.0,True,SAFE,1,True,ahead,0.648,0.0,False,
2026-05-21T17:42:49.027411+00:00,15.0,1,person,0.0,-1,0.0,True,SAFE,0,True,ahead,0.38,0.0,False,
2026-05-21T17:42:51.195058+00:00,12.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:53.306840+00:00,14.3,1,tv,0.0,-1,0.0,True,SAFE,0,True,ahead,0.524,0.0,False,
2026-05-21T17:42:55.467800+00:00,15.0,1,tv,0.0,-1,0.0,True,SAFE,0,True,ahead,0.386,0.0,False,
2026-05-21T17:42:57.569712+00:00,14.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:42:59.604012+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:01.773319+00:00,12.7,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:03.906329+00:00,14.5,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:06.042716+00:00,14.5,0,,0,-1,0,True,NONE,0,True,,-1,-87.4,True,
2026-05-21T17:43:08.243739+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:10.378185+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:12.481092+00:00,14.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:14.580776+00:00,14.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:16.621539+00:00,14.9,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:18.758371+00:00,14.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:20.884539+00:00,14.4,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:22.987804+00:00,14.2,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:25.056489+00:00,14.1,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:27.188725+00:00,14.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:29.259883+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:31.261590+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:33.294047+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,80.8,True,
2026-05-21T17:43:35.799294+00:00,11.9,1,person,4.3,221,0.0,True,SAFE,1,True,on your right,0.763,0.0,False,person:221cm:on your right
2026-05-21T17:43:38.033635+00:00,13.8,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:40.268510+00:00,13.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:42.370038+00:00,14.6,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-21T17:43:44.568562+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,116.1,True,
