timestamp,fps,tracked_objects,top_threat,threat_score,distance_cm,velocity_cm_s,velocity_valid,threat_level,clusters,user_moving,position,bbox_cx_norm,ego_z_cm_s,ego_confident,all_tracks
2026-05-29T17:47:19.915345+00:00,9.2,1,chair,12.5,103,0.0,True,CAUTION,1,False,ahead,0.498,0.0,False,
2026-05-29T17:47:24.841247+00:00,9.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:47:28.437863+00:00,7.8,1,person,121.5,19,0.0,True,CRITICAL,1,False,on your left,0.227,0.0,True,
2026-05-29T17:47:31.450419+00:00,9.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:47:36.016457+00:00,5.0,0,,0,-1,0,True,NONE,0,False,,-1,13.2,True,
2026-05-29T17:47:41.957620+00:00,6.2,1,person,114.0,24,0.0,True,CRITICAL,1,False,on your left,0.176,0.0,True,person:24cm:on your left
2026-05-29T17:47:47.330590+00:00,5.7,2,person,115.5,23,0.0,True,CRITICAL,1,False,on your left,0.267,0.0,True,person:23cm:on your left
2026-05-29T17:47:52.730154+00:00,6.7,1,person,125.4,24,0.0,True,CRITICAL,1,False,on your left,0.241,1.4,True,person:24cm:on your left
2026-05-29T17:47:57.480212+00:00,6.2,1,person,125.4,24,0.0,True,CRITICAL,1,False,on your left,0.245,0.8,True,person:24cm:on your left
2026-05-29T17:48:03.072225+00:00,7.6,1,person,125.4,24,0.0,True,CRITICAL,1,False,on your left,0.217,0.8,True,person:24cm:on your left
2026-05-29T17:48:06.374192+00:00,10.0,2,mouse,30.3,59,0.0,True,CAUTION,1,False,on your left,0.027,0.0,False,mouse:59cm:on your left
2026-05-29T17:48:10.245791+00:00,15.1,0,,0,-1,0,True,NONE,0,False,,-1,-3.4,False,
2026-05-29T17:48:12.514895+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,1.5,True,
2026-05-29T17:48:15.014185+00:00,10.1,0,,0,-1,0,True,NONE,0,False,,-1,-1.1,True,
2026-05-29T17:48:17.112792+00:00,14.2,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:48:19.348225+00:00,11.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:48:21.583109+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,1.5,True,
2026-05-29T17:48:23.854712+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:48:25.986907+00:00,14.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:48:29.454860+00:00,7.3,1,laptop,24.7,76,0.0,True,CAUTION,1,False,on your left,0.113,-1.0,False,laptop:76cm:on your left
2026-05-29T17:48:31.824908+00:00,15.2,0,,0,-1,0,True,NONE,0,False,,-1,-1.0,False,
2026-05-29T17:48:34.859298+00:00,8.8,0,,0,-1,0,True,NONE,0,False,,-1,-1.0,False,
2026-05-29T17:48:37.097257+00:00,12.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:48:39.429667+00:00,12.7,0,,0,-1,0,True,NONE,0,False,,-1,-0.3,True,
2026-05-29T17:48:41.565757+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,2.3,True,
2026-05-29T17:48:43.969191+00:00,12.2,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:48:46.208707+00:00,14.8,0,,0,-1,0,True,NONE,0,True,,-1,-1.5,True,
2026-05-29T17:48:48.736805+00:00,15.0,0,,0,-1,0,True,NONE,0,True,,-1,-0.7,False,
2026-05-29T17:48:51.277113+00:00,9.3,1,keyboard,81.0,19,0.0,True,CRITICAL,1,False,ahead,0.526,0.0,True,
2026-05-29T17:48:55.972031+00:00,5.4,1,keyboard,80.0,20,0.0,True,WARNING,1,False,ahead,0.436,0.0,True,
2026-05-29T17:48:59.048418+00:00,13.2,3,person,109.5,27,0.0,True,CRITICAL,1,False,on your right,0.77,0.6,True,
2026-05-29T17:49:01.948908+00:00,8.5,1,mouse,29.7,61,0.0,True,CAUTION,1,False,on your left,0.12,2.0,True,mouse:61cm:on your left
2026-05-29T17:49:05.382175+00:00,8.1,1,mouse,33.4,59,0.0,True,CAUTION,1,False,on your left,0.153,1.1,True,mouse:59cm:on your left
2026-05-29T17:49:09.282847+00:00,9.2,3,mouse,33.7,58,0.0,True,CAUTION,1,False,on your left,0.122,1.5,True,mouse:58cm:on your left
2026-05-29T17:49:13.752042+00:00,8.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:49:17.155759+00:00,9.8,0,,0,-1,0,True,NONE,0,False,,-1,0.9,True,
2026-05-29T17:49:19.625840+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:49:22.093486+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:49:24.254565+00:00,14.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:49:26.325974+00:00,14.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:49:28.944427+00:00,9.9,0,,0,-1,0,True,NONE,0,False,,-1,1.0,True,
2026-05-29T17:49:31.334512+00:00,13.3,0,,0,-1,0,True,NONE,0,False,,-1,0.0,True,
2026-05-29T17:49:35.643426+00:00,2.5,2,person,107.3,35,0.0,True,CRITICAL,1,False,on your right,0.77,1.4,True,keyboard:30cm:on your left
2026-05-29T17:49:40.241060+00:00,5.7,1,keyboard,71.0,29,0.0,True,WARNING,1,False,on your left,0.248,0.0,True,keyboard:29cm:on your left
2026-05-29T17:49:44.579750+00:00,8.0,1,keyboard,72.0,28,0.0,True,WARNING,1,False,on your left,0.248,0.4,True,
2026-05-29T17:49:48.090598+00:00,11.3,1,keyboard,72.0,28,0.0,True,WARNING,1,False,on your left,0.234,0.0,True,keyboard:28cm:on your left
2026-05-29T17:49:51.179596+00:00,10.5,1,keyboard,77.0,30,0.0,True,WARNING,1,False,on your left,0.249,0.0,True,keyboard:30cm:on your left
2026-05-29T17:49:55.155489+00:00,3.7,6,mouse,109.4,51,-7.6,True,CRITICAL,1,False,ahead,0.346,2.0,True,tv:72cm:on your left|keyboard:51cm:on your left
2026-05-29T17:49:58.817151+00:00,9.7,1,mouse,32.0,54,0.0,True,CAUTION,1,False,on your left,0.122,0.8,True,mouse:54cm:on your left
2026-05-29T17:50:02.462338+00:00,8.8,1,mouse,35.6,53,0.0,True,CAUTION,1,False,on your left,0.12,0.0,True,mouse:53cm:on your left
2026-05-29T17:50:06.205023+00:00,8.5,2,mouse,5.3,71,20.4,True,SAFE,1,False,on your left,0.137,0.0,False,mouse:71cm:on your left
2026-05-29T17:50:08.632509+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:10.633713+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:12.868851+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:14.967038+00:00,13.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:17.070004+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:19.069619+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:21.162339+00:00,14.3,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:23.937816+00:00,8.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:26.044248+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:28.411856+00:00,14.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:30.649649+00:00,12.8,1,laptop,24.7,76,0.0,True,CAUTION,1,False,on your left,0.111,0.0,False,
2026-05-29T17:50:34.046846+00:00,14.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:36.116434+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:38.319409+00:00,13.7,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:40.622027+00:00,12.8,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:42.623440+00:00,15.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:45.086990+00:00,11.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:47.259088+00:00,12.7,0,,0,-1,0,True,NONE,0,False,,-1,-3.3,False,
2026-05-29T17:50:49.357296+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,-3.3,False,
2026-05-29T17:50:51.495911+00:00,13.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:50:53.898522+00:00,14.7,2,mouse,36.3,51,0.0,True,CAUTION,1,False,on your left,0.034,-0.9,False,
2026-05-29T17:50:57.400419+00:00,15.0,1,mouse,32.3,53,0.0,True,CAUTION,1,False,on your left,0.026,-0.9,False,mouse:53cm:on your left
2026-05-29T17:51:01.266236+00:00,7.6,2,mouse,35.9,52,0.0,True,CAUTION,1,False,on your left,0.057,0.6,True,mouse:52cm:on your left
2026-05-29T17:51:05.133803+00:00,6.9,2,mouse,527.1,20,-39.9,True,CRITICAL,1,False,on your left,0.058,6.7,True,mouse:20cm:on your left
2026-05-29T17:51:08.878516+00:00,9.6,1,person,126.0,16,0.0,True,CRITICAL,1,False,ahead,0.499,-1.9,True,person:16cm:ahead
2026-05-29T17:51:12.003271+00:00,11.0,1,person,124.5,17,0.0,True,CRITICAL,1,False,ahead,0.498,0.0,True,person:17cm:ahead
2026-05-29T17:51:16.408224+00:00,8.1,1,person,138.6,16,0.0,True,CRITICAL,1,False,ahead,0.498,0.8,True,person:16cm:ahead
2026-05-29T17:51:20.689028+00:00,4.9,1,person,123.8,25,0.0,True,CRITICAL,1,False,ahead,0.49,0.0,False,
2026-05-29T17:51:26.580446+00:00,5.2,2,person,123.0,18,0.0,True,CRITICAL,1,False,on your left,0.246,0.0,True,person:18cm:on your left
2026-05-29T17:51:31.994412+00:00,5.1,5,mouse,57.0,43,0.0,True,WARNING,1,False,on your left,0.17,0.0,False,tv:78cm:on your right|keyboard:51cm:on your right
2026-05-29T17:51:37.168370+00:00,7.5,0,,0,-1,0,True,NONE,0,True,,-1,0.0,False,
2026-05-29T17:51:41.969430+00:00,8.5,1,tv,4.8,170,0.0,True,SAFE,1,False,on your left,0.109,0.0,False,
2026-05-29T17:51:45.932297+00:00,8.8,3,tv,0.0,608,0.0,True,SAFE,1,False,ahead,0.58,0.0,False,
2026-05-29T17:51:50.209738+00:00,5.1,2,tv,529.6,76,-52.5,True,CRITICAL,1,False,ahead,0.57,0.0,False,tv:76cm:ahead
2026-05-29T17:51:54.270866+00:00,8.5,4,suitcase,9.7,121,0.0,True,SAFE,1,False,ahead,0.557,0.0,False,
2026-05-29T17:51:57.411470+00:00,12.2,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:00.509014+00:00,7.5,1,person,4.9,211,0.0,True,SAFE,1,False,on your left,0.182,0.0,False,person:211cm:on your left
2026-05-29T17:52:03.316200+00:00,14.1,1,bed,117.2,17,-15.1,True,CRITICAL,0,False,ahead,0.499,0.0,False,
2026-05-29T17:52:06.347165+00:00,7.9,2,person,0.0,491,0.0,False,SAFE,1,False,on your left,0.195,0.0,False,person:491cm:on your left
2026-05-29T17:52:08.909848+00:00,11.8,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:11.987409+00:00,7.5,2,person,0.0,767,0.0,True,SAFE,0,False,on your left,0.254,0.0,False,person:767cm:on your left
2026-05-29T17:52:15.422635+00:00,7.3,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:18.324881+00:00,13.3,1,bed,42.5,15,0.0,False,WARNING,1,False,ahead,0.499,0.0,False,
2026-05-29T17:52:22.402055+00:00,7.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:26.093775+00:00,8.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:29.364512+00:00,10.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:32.667033+00:00,9.4,0,,0,-1,0,True,NONE,0,False,,-1,-87.5,True,
2026-05-29T17:52:36.001932+00:00,10.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:39.376868+00:00,8.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:52:43.341983+00:00,7.0,4,chair,1.3,252,0.0,True,SAFE,1,False,on your right,0.894,0.0,False,person:295cm:on your right
2026-05-29T17:52:48.044494+00:00,6.7,5,person,25.0,100,0.0,True,CAUTION,1,False,on your right,0.948,0.0,False,person:345cm:on your right|person:147cm:ahead
2026-05-29T17:52:53.551981+00:00,5.0,4,person,24.8,105,0.0,True,CAUTION,1,False,on your right,0.923,3.4,True,person:153cm:ahead|person:105cm:on your right|person:152cm:ahead
2026-05-29T17:52:58.318015+00:00,5.1,1,chair,0.0,343,0.0,True,SAFE,1,False,on your right,0.76,0.0,False,
2026-05-29T17:53:01.451965+00:00,12.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:53:04.927664+00:00,8.4,3,person,7.0,160,0.0,True,SAFE,1,False,ahead,0.621,0.0,False,
2026-05-29T17:53:09.035836+00:00,7.7,3,person,0.0,579,0.0,True,SAFE,1,False,on your left,0.056,0.0,False,
2026-05-29T17:53:12.630936+00:00,8.3,3,person,0.0,468,0.0,True,SAFE,1,False,on your left,0.314,0.0,False,person:468cm:on your left
2026-05-29T17:53:16.466833+00:00,6.6,3,person,0.0,614,0.0,True,SAFE,1,False,on your left,0.248,0.0,False,person:614cm:on your left
2026-05-29T17:53:20.539963+00:00,8.3,1,person,0.0,626,0.0,True,SAFE,1,False,on your left,0.072,0.0,False,person:626cm:on your left
2026-05-29T17:53:24.237093+00:00,7.8,1,person,0.0,714,0.0,True,SAFE,1,False,on your left,0.055,0.0,False,
2026-05-29T17:53:27.872333+00:00,8.6,3,person,0.0,453,0.0,True,SAFE,1,False,ahead,0.392,0.0,False,person:409cm:ahead
2026-05-29T17:53:31.483530+00:00,8.7,7,person,0.0,305,0.0,True,SAFE,0,False,ahead,0.392,0.0,False,person:305cm:ahead|person:787cm:ahead
2026-05-29T17:53:35.677973+00:00,8.1,3,person,0.0,639,0.0,True,SAFE,1,False,ahead,0.358,0.0,False,person:639cm:ahead
2026-05-29T17:53:39.284477+00:00,8.1,3,person,600.0,568,-57.8,True,CRITICAL,1,False,on your left,0.287,52.7,True,person:568cm:on your left
2026-05-29T17:53:43.983935+00:00,6.5,4,bottle,0.0,295,0.0,True,SAFE,1,False,on your right,0.911,0.0,False,person:596cm:ahead|person:553cm:ahead
2026-05-29T17:53:48.058148+00:00,7.7,4,person,0.0,749,0.0,True,SAFE,0,False,on your right,0.942,0.0,False,
2026-05-29T17:53:51.424461+00:00,9.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:53:54.759678+00:00,8.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:53:57.935217+00:00,9.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:01.365779+00:00,8.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:04.631684+00:00,9.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:07.843230+00:00,9.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:11.104109+00:00,10.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:14.173388+00:00,9.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:17.376579+00:00,9.6,1,toilet,0.0,307,0.0,True,SAFE,1,False,on your left,0.193,0.0,False,
2026-05-29T17:54:20.612912+00:00,9.6,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:23.854386+00:00,9.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:26.917776+00:00,9.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:30.287823+00:00,9.2,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:33.455765+00:00,10.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-29T17:54:36.722828+00:00,8.6,6,motorcycle,9.2,190,0.0,True,SAFE,1,False,ahead,0.551,0.0,False,person:205cm:on your left|person:233cm:on your right
2026-05-29T17:54:41.028698+00:00,8.3,4,laptop,13.7,109,0.0,True,CAUTION,1,False,on your left,0.288,0.0,False,
2026-05-29T17:54:44.968889+00:00,8.6,0,,0,-1,0,True,NONE,0,False,,-1,-81.4,True,
2026-05-29T17:54:49.560448+00:00,6.5,6,laptop,4.5,165,0.0,True,SAFE,2,False,on your left,0.136,0.0,False,person:145cm:on your right
2026-05-29T17:54:54.683322+00:00,5.1,4,laptop,52.0,48,0.0,True,WARNING,1,False,on your left,0.247,0.0,False,tv:54cm:ahead|keyboard:54cm:on your right
2026-05-29T17:54:58.378414+00:00,6.9,3,laptop,190.1,31,-12.1,True,CRITICAL,1,False,ahead,0.42,0.0,False,keyboard:27cm:ahead
2026-05-29T17:55:04.177864+00:00,5.5,3,person,106.5,29,0.0,True,CRITICAL,1,False,on your left,0.25,0.0,False,tv:58cm:ahead|keyboard:41cm:ahead|person:29cm:on your left
2026-05-29T17:55:09.916243+00:00,4.6,3,person,106.5,29,0.0,True,CRITICAL,1,False,on your left,0.248,0.0,False,tv:58cm:ahead|keyboard:42cm:on your right|person:29cm:on your left
2026-05-29T17:55:16.556480+00:00,4.6,3,person,115.5,30,0.0,True,CRITICAL,1,False,on your left,0.209,0.0,False,tv:58cm:ahead|keyboard:41cm:ahead|person:30cm:on your left
