timestamp,fps,tracked_objects,top_threat,threat_score,distance_cm,velocity_cm_s,velocity_valid,threat_level,clusters,user_moving,position,bbox_cx_norm,ego_z_cm_s,ego_confident,all_tracks
2026-05-18T17:40:36.181156+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:38.284711+00:00,13.7,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:40.388654+00:00,14.6,2,couch,44.4,26,0.0,False,WARNING,1,False,ahead,0.499,0.0,False,person:412cm:ahead|couch:26cm:ahead
2026-05-18T17:40:42.348569+00:00,15.4,2,couch,397.2,38,-174.7,True,CRITICAL,1,False,ahead,0.5,0.0,False,person:38cm:ahead
2026-05-18T17:40:44.374890+00:00,16.0,1,bed,147.1,20,-21.4,True,CRITICAL,1,False,ahead,0.499,0.0,False,
2026-05-18T17:40:46.241249+00:00,15.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:47.923588+00:00,17.2,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:50.288402+00:00,13.3,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:52.288118+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:54.357053+00:00,13.8,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:56.395190+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:40:58.530455+00:00,15.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:41:00.662267+00:00,13.9,0,,0,-1,0,True,NONE,0,False,,-1,75.4,True,
2026-05-18T17:41:03.303130+00:00,11.0,2,person,0.0,333,0.0,True,SAFE,1,False,on your left,0.323,0.0,False,person:333cm:on your left
2026-05-18T17:41:06.075268+00:00,13.7,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:41:08.801483+00:00,11.1,2,person,0.0,675,0.0,True,SAFE,0,False,ahead,0.365,0.0,False,person:675cm:ahead
2026-05-18T17:41:11.306274+00:00,15.1,6,person,0.0,639,0.0,True,SAFE,0,False,ahead,0.581,0.0,False,
2026-05-18T17:41:14.438444+00:00,9.7,2,person,0.0,372,0.0,True,SAFE,1,False,on your right,0.895,0.0,False,person:372cm:on your right|person:332cm:on your left
2026-05-18T17:41:16.640792+00:00,14.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:41:18.907893+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:41:21.052693+00:00,14.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:41:23.248606+00:00,14.5,1,person,7.6,162,0.0,True,SAFE,1,False,on your left,0.173,0.0,False,person:162cm:on your left
2026-05-18T17:41:25.513869+00:00,13.3,1,person,3.9,230,0.0,True,SAFE,1,False,on your left,0.364,0.0,False,person:230cm:on your left
2026-05-18T17:41:28.016014+00:00,12.5,1,person,3.4,238,0.0,True,SAFE,1,False,ahead,0.577,0.0,False,person:238cm:ahead
2026-05-18T17:41:30.457808+00:00,11.5,3,person,4.6,217,0.0,True,SAFE,1,False,ahead,0.627,0.0,False,person:217cm:ahead|person:219cm:ahead
2026-05-18T17:41:33.017526+00:00,10.9,1,person,4.7,215,0.0,True,SAFE,1,False,ahead,0.609,0.0,False,person:215cm:ahead
2026-05-18T17:41:35.586683+00:00,10.6,4,person,3.0,239,0.0,False,SAFE,0,False,ahead,0.36,0.0,False,person:250cm:ahead|person:675cm:on your left
2026-05-18T17:41:38.456633+00:00,15.1,2,person,0.0,318,0.0,True,SAFE,1,False,ahead,0.598,0.0,False,person:318cm:ahead
2026-05-18T17:41:41.258746+00:00,11.6,1,person,0.0,347,0.0,True,SAFE,1,False,ahead,0.411,0.0,False,person:347cm:ahead
2026-05-18T17:41:43.960056+00:00,12.0,3,person,0.0,767,0.0,False,SAFE,0,False,on your left,0.254,0.0,False,person:767cm:on your left|person:465cm:on your left
2026-05-18T17:41:46.564102+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,-100.8,True,
2026-05-18T17:41:48.829898+00:00,14.9,1,microwave,0.0,330,0.0,True,SAFE,1,False,ahead,0.5,0.0,False,
2026-05-18T17:41:51.001081+00:00,13.3,3,person,0.0,337,0.0,False,SAFE,1,False,on your right,0.784,-160.0,True,
2026-05-18T17:41:53.336656+00:00,13.1,3,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.537,0.0,False,person:767cm:on your left
2026-05-18T17:41:55.438483+00:00,14.5,1,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.527,0.0,False,
2026-05-18T17:41:57.603711+00:00,13.3,1,person,0.0,468,0.0,True,SAFE,0,False,ahead,0.579,0.0,False,
2026-05-18T17:41:59.638757+00:00,14.4,3,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.652,0.0,False,
2026-05-18T17:42:01.706515+00:00,14.3,3,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.548,0.0,False,
2026-05-18T17:42:03.740712+00:00,15.1,1,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.666,0.0,False,
2026-05-18T17:42:05.909824+00:00,14.9,4,person,0.0,-1,0.0,True,SAFE,0,False,on your right,0.798,0.0,False,
2026-05-18T17:42:08.013358+00:00,13.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:42:10.054950+00:00,14.8,0,,0,-1,0,True,NONE,0,False,,-1,-30.9,True,
2026-05-18T17:42:12.180808+00:00,15.1,6,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.496,0.0,False,
2026-05-18T17:42:14.684947+00:00,11.9,4,person,0.0,767,0.0,True,SAFE,0,False,on your right,0.74,0.0,False,person:767cm:on your right|person:767cm:on your left
2026-05-18T17:42:16.786484+00:00,14.4,0,,0,-1,0,True,NONE,0,False,,-1,-160.0,True,
2026-05-18T17:42:19.050625+00:00,13.8,2,person,1.6,271,0.0,True,SAFE,1,False,ahead,0.453,0.0,False,person:271cm:ahead
2026-05-18T17:42:21.891002+00:00,9.4,1,person,7.2,170,0.0,True,SAFE,1,False,on your left,0.116,0.0,False,
2026-05-18T17:42:24.025614+00:00,14.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:42:26.291116+00:00,14.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:42:28.435416+00:00,13.6,1,suitcase,0.0,499,0.0,True,SAFE,1,False,on your right,0.869,0.0,False,
