timestamp,fps,tracked_objects,top_threat,threat_score,distance_cm,velocity_cm_s,velocity_valid,threat_level,clusters,user_moving,position,bbox_cx_norm,ego_z_cm_s,ego_confident,all_tracks
2026-05-22T17:50:25.486772+00:00,10.1,3,person,6.1,189,0.0,True,SAFE,1,False,ahead,0.575,0.0,False,person:189cm:ahead
2026-05-22T17:50:29.155363+00:00,7.1,5,person,7.2,85,89.9,True,SAFE,1,False,ahead,0.371,0.0,False,person:375cm:ahead
2026-05-22T17:50:32.094133+00:00,7.6,3,chair,0.9,265,0.0,True,SAFE,1,False,ahead,0.462,0.0,False,chair:308cm:ahead|tv:333cm:on your right
2026-05-22T17:50:35.094750+00:00,11.3,1,person,600.0,225,-291.4,True,CRITICAL,2,False,on your left,0.07,160.0,True,
2026-05-22T17:50:37.298690+00:00,7.5,1,person,7.9,71,136.1,True,SAFE,1,False,on your right,0.713,0.0,False,
2026-05-22T17:50:39.831689+00:00,12.0,1,person,0.0,351,0.0,True,SAFE,1,False,on your right,0.904,0.0,False,person:351cm:on your right
2026-05-22T17:50:42.034316+00:00,12.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:50:44.137464+00:00,13.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:50:46.640739+00:00,12.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:50:48.706228+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:50:50.942074+00:00,14.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:50:53.011608+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:50:55.180685+00:00,12.0,1,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.521,0.0,False,
2026-05-22T17:50:57.482432+00:00,11.9,3,person,0.0,-1,0.0,True,SAFE,0,False,ahead,0.535,0.0,False,
2026-05-22T17:51:00.114500+00:00,5.9,2,person,0.0,579,0.0,True,SAFE,0,False,on your left,0.232,0.0,False,person:579cm:on your left
2026-05-22T17:51:02.451150+00:00,15.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:51:04.585383+00:00,13.3,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:51:06.655733+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:51:08.720510+00:00,15.0,4,person,0.0,-1,0.0,True,SAFE,0,False,on your right,0.723,0.0,False,
2026-05-22T17:51:10.888554+00:00,12.0,6,person,0.0,-1,0.0,True,SAFE,0,False,on your right,0.805,0.0,False,person:698cm:ahead
2026-05-22T17:51:13.457042+00:00,12.0,1,person,0.0,620,0.0,True,SAFE,0,False,on your left,0.171,0.0,False,person:620cm:on your left
2026-05-22T17:51:15.528631+00:00,14.1,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:51:17.560862+00:00,15.0,0,,0,-1,0,True,NONE,0,False,,-1,-57.6,True,
2026-05-22T17:51:19.563919+00:00,15.1,1,refrigerator,0.0,468,0.0,True,SAFE,1,False,on your left,0.098,0.0,False,
2026-05-22T17:51:21.732280+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,-160.0,True,
2026-05-22T17:51:23.867663+00:00,12.1,2,person,0.0,714,0.0,True,SAFE,1,False,on your left,0.03,0.0,False,
2026-05-22T17:51:26.170438+00:00,14.0,2,person,0.0,-1,0.0,True,SAFE,0,False,on your left,0.32,0.0,False,
2026-05-22T17:51:29.138015+00:00,10.3,1,person,8.2,135,0.0,True,SAFE,2,False,on your left,0.165,0.0,False,person:135cm:on your left
2026-05-22T17:51:31.607254+00:00,13.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:51:33.839508+00:00,13.4,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:51:36.042691+00:00,14.3,0,,0,-1,0,True,NONE,0,False,,-1,-136.0,True,
2026-05-22T17:51:38.110710+00:00,14.9,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-22T17:51:40.032921+00:00,16.0,1,person,127.5,15,0.0,True,CRITICAL,1,False,ahead,0.553,0.0,False,
